ms,bs,cs,fs,max_logLs,min_logLs,mean_logLs,median_logLs,std_logLs,transit_multiplicities_all
-0.5999999999999999,0.7000000000000001,398107170.5534969,0.9,-42041.96889287244,-44201.96738338544,-43006.72834659161,-42902.99252499871,675.9580748287532,"[[937, 218, 123, 88, 37, 9], [950, 236, 110, 77, 41, 8], [897, 220, 131, 77, 45, 8], [994, 230, 116, 59, 39, 8], [955, 239, 93, 76, 42, 4], [985, 249, 128, 74, 37, 5], [887, 239, 104, 72, 51, 16], [958, 213, 102, 75, 36, 13], [947, 230, 124, 90, 35, 6]]"
-0.5999999999999999,0.7000000000000001,398107170.5534969,1.0,-40082.6247557013,-42234.92324621432,-41044.37309830938,-40941.24838782758,673.2186019431588,"[[937, 218, 123, 88, 37, 9], [950, 236, 110, 77, 41, 8], [897, 220, 131, 77, 45, 8], [994, 230, 116, 59, 39, 8], [955, 239, 93, 76, 42, 4], [985, 249, 128, 74, 37, 5], [887, 239, 104, 72, 51, 16], [958, 213, 102, 75, 36, 13], [947, 230, 124, 90, 35, 6]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.1,-84006.75126268512,-85768.68187376014,-85155.41525747965,-85358.96902751306,550.78092658058,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.2,-70301.19521408361,-72055.4258251586,-71445.40365332254,-71649.41297891151,548.1333648267486,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.30000000000000004,-62340.36247027165,-64086.893081346665,-63480.11535395506,-63684.58023509958,545.4907112085405,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.4,-56731.53916548204,-58470.36977655705,-57866.836493609895,-58071.75693030995,542.8530374055658,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.5,-52411.4855892886,-54142.61620036359,-53542.32736186088,-53747.70335411651,540.2204163610159,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.6000000000000001,-48906.606421670105,-50630.037032745124,-50032.99263868685,-50238.824186498015,537.5929223057697,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.7000000000000001,-45964.271496199595,-47680.002107274595,-47086.20215766077,-47292.48926102751,534.9706307830281,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.8,-43433.68311688051,-45141.713727955495,-44551.15822278612,-44757.9008817084,532.3536186734209,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,0.9,-41217.57367785817,-42917.9042889332,-42330.59322820825,-42537.791442686066,529.7419642204576,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,630957344.4801943,1.0,-39249.52954068705,-40942.16015176206,-40358.09353548157,-40565.74730551496,527.1357470564617,"[[962, 190, 85, 46, 29, 7], [1038, 170, 72, 56, 19, 4], [953, 185, 62, 48, 22, 7], [966, 163, 69, 53, 27, 2], [1014, 204, 74, 42, 28, 4], [967, 190, 86, 41, 29, 6], [948, 171, 95, 36, 24, 8], [985, 178, 73, 40, 19, 5], [971, 203, 67, 50, 29, 8]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.1,-84119.94230588998,-86145.20230668632,-85170.45645552324,-85206.41316822452,517.0260550906298,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.2,-70403.68625728843,-72417.84625808477,-71448.33297883064,-71483.45711962298,513.9134429858923,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.30000000000000004,-62432.1535134765,-64435.21351427283,-63470.90084225294,-63505.22437581102,510.78947117114103,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.4,-56812.6302086869,-58804.59020948321,-57845.46505769361,-57879.001071021405,507.66227580306844,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.5,-52481.876632493426,-54462.73663328977,-53508.79183078362,-53541.54749482795,504.53444721677886,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.6000000000000001,-48966.29746487496,-50936.05746567128,-49987.288476671456,-50019.26832720947,501.4071687306196,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.7000000000000001,-46013.26253940444,-47971.922540200765,-47028.326234609805,-47059.53340173895,498.28109592452034,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.8,-43471.974160085345,-45419.534160881674,-44481.10824766767,-44511.545022419865,495.1566413361923,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,0.9,-41245.164721063,-43181.62472185937,-42248.36745120487,-42278.03558339753,492.0340901039397,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1000000000.0,1.0,-39266.42058389191,-41191.780584688226,-40263.69057631327,-40292.591446226426,488.91365435723486,"[[1037, 129, 45, 19, 17, 5], [982, 124, 33, 27, 17, 2], [976, 128, 39, 18, 9, 1], [987, 150, 45, 25, 12, 4], [970, 129, 35, 25, 13, 1], [1004, 139, 49, 27, 11, 1], [972, 135, 33, 21, 10], [985, 140, 32, 22, 5, 2], [935, 146, 26, 17, 13, 4]]"
-0.5999999999999999,0.7000000000000001,1584893192.4611108,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[908, 119, 11, 8, 3, 1], [1003, 98, 14, 5, 4], [980, 103, 14, 5, 1], [1031, 114, 13, 8, 3, 2], [968, 99, 13, 7, 2, 2], [992, 104, 11, 6, 6, 1], [1043, 110, 11, 12, 3, 1], [991, 113, 9, 8, 6], [1032, 104, 12, 7, 6, 1]]"
-0.5999999999999999,0.7000000000000001,1584893192.4611108,0.1,-84131.08407887926,-86827.90387458965,-85089.90141459127,-85126.81318012491,776.9592061477999,"[[908, 119, 11, 8, 3, 1], [1003, 98, 14, 5, 4], [980, 103, 14, 5, 1], [1031, 114, 13, 8, 3, 2], [968, 99, 13, 7, 2, 2], [992, 104, 11, 6, 6, 1], [1043, 110, 11, 12, 3, 1], [991, 113, 9, 8, 6], [1032, 104, 12, 7, 6, 1]]"
-0.5999999999999999,0.7000000000000001,1584893192.4611108,0.2,-70407.62803027772,-73091.44782598811,-71361.20974838322,-71397.35713152336,773.1308173463576,"[[908, 119, 11, 8, 3, 1], [1003, 98, 14, 5, 4], [980, 103, 14, 5, 1], [1031, 114, 13, 8, 3, 2], [968, 99, 13, 7, 2, 2], [992, 104, 11, 6, 6, 1], [1043, 110, 11, 12, 3, 1], [991, 113, 9, 8, 6], [1032, 104, 12, 7, 6, 1]]"
-0.5999999999999999,0.7000000000000001,1584893192.4611108,0.30000000000000004,-62428.89528646575,-65099.71508217615,-63377.14549294066,-63412.624387711454,769.2970150838096,"[[908, 119, 11, 8, 3, 1], [1003, 98, 14, 5, 4], [980, 103, 14, 5, 1], [1031, 114, 13, 8, 3, 2], [968, 99, 13, 7, 2, 2], [992, 104, 11, 6, 6, 1], [1043, 110, 11, 12, 3, 1], [991, 113, 9, 8, 6], [1032, 104, 12, 7, 6, 1]]"
-0.5999999999999999,0.7000000000000001,1584893192.4611108,0.4,-56802.171981676176,-59459.99177738656,-57745.05141550853,-57779.90108292182,765.4614003088544,"[[908, 119, 11, 8, 3, 1], [1003, 98, 14, 5, 4], [980, 103, 14, 5, 1], [1031, 114, 13, 8, 3, 2], [968, 99, 13, 7, 2, 2], [992, 104, 11, 6, 6, 1], [1043, 110, 11, 12, 3, 1], [991, 113, 9, 8, 6], [1032, 104, 12, 7, 6, 1]]"
-0.5999999999999999,0.7000000000000001,1584893192.4611108,0.5,-52464.2184054827,-55109.03820119311,-53401.70555383218,-53435.94750672837,761.6251216599878,"[[908, 119, 11, 8, 3, 1], [1003, 98, 14, 5, 4], [980, 103, 14, 5, 1], [1031, 114, 13, 8, 3, 2], [968, 99, 13, 7, 2, 2], [992, 104, 11, 6, 6, 1], [1043, 110, 11, 12, 3, 1], [991, 113, 9, 8, 6], [1032, 104, 12, 7, 6, 1]]"
-0.5999999999999999,0.7000000000000001,1584893192.4611108,0.6000000000000001,-48941.43923786422,-51573.25903357463,-49873.52049339931,-49907.1683391099,757.7887015520333,"[[908, 119, 11, 8, 3, 1], [1003, 98, 14, 5, 4], [980, 103, 14, 5, 1], [1031, 114, 13, 8, 3, 2], [968, 99, 13, 7, 2, 2], [992, 104, 11, 6, 6, 1], [1043, 110, 11, 12, 3, 1], [991, 113, 9, 8, 6], [1032, 104, 12, 7, 6, 1]]"
